Plant Propagation,HRT-139-001,,2023 Summer Full,5/30/2023 - 8/7/2023,,Thornley,,,HYB,30,0
Plant Propagation,HRT-139-002,TH,2023 Summer Full,5/30/2023 - 8/7/2023,05:00 PM - 09:00 PM,Thornley,620,100,LAB,30,0
Plant Propagation,HRT-139-002,,2023 Summer Full,5/30/2023 - 8/7/2023,,Thornley,,,HYB,30,0
Arboriculture I,HRT-150-001,M,2023 Summer Full,5/30/2023 - 8/7/2023,01:00 PM - 04:50 PM,Thornley,620,100,LAB,15,0
Arboriculture I,HRT-150-001,,2023 Summer Full,5/30/2023 - 8/7/2023,,Thornley,,,HYB,15,0
Commercial Landscape Design,HRT-212-001,M,2023 Summer Full,5/30/2023 - 8/7/2023,05:00 PM - 09:00 PM,Thornley,620,100,LAB,20,0
Commercial Landscape Design,HRT-212-001,,2023 Summer Full,5/30/2023 - 8/7/2023,,Thornley,,,HYB,20,0
Terrorism and WMD,HSM-204-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Public Health Emergency Prep,HSM-205-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
History of Ideas,HSS-110-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Introduction to Human Services,HUS-101-001,T,2023 Summer Full,5/30/2023 - 8/7/2023,05:00 PM - 06:30 PM,Off Site,,,SOM,28,0
Orientation to Fieldwork Ex,HUS-116-001,M,2023 Summer Full,5/30/2023 - 8/7/2023,05:00 PM - 06:30 PM,Off Site,,,SOM,22,0
Orientation to Fieldwork Ex,HUS-116-002,M,2023 Summer Full,5/30/2023 - 8/7/2023,09:30 AM - 11:00 AM,Off Site,,,SOM,22,0
Orientation to Fieldwork Ex,HUS-116-003,M,2023 Summer Full,5/30/2023 - 8/7/2023,05:00 PM - 06:30 PM,Off Site,,,SOM,22,0
Alcohol and Drug Abuse,HUS-208-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,28,0
Alcohol and Drug Abuse,HUS-208-W02,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,28,0
Case Management,HUS-209-001,TH,2023 Summer Full,5/30/2023 - 8/7/2023,09:30 AM - 11:00 AM,Off Site,,,SOM,28,0
Case Management,HUS-209-002,TH,2023 Summer Full,5/30/2023 - 8/7/2023,05:00 PM - 06:30 PM,Off Site,,,SOM,28,0
Interviewing Techniques,HUS-230-001,W,2023 Summer Full,5/30/2023 - 8/7/2023,09:30 AM - 11:00 AM,Off Site,,,SOM,28,0
Interviewing Techniques,HUS-230-002,W,2023 Summer Full,5/30/2023 - 8/7/2023,05:00 PM - 06:30 PM,Off Site,,,SOM,28,0
Counseling Techniques,HUS-231-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,28,0
Supervised Field Placement I,HUS-250-001,,2023 Summer Full,5/30/2023 - 8/7/2023,,Thornley,,,LAB,22,0
Supervised Field Placement II,HUS-251-001,F,2023 Summer Full,5/30/2023 - 8/7/2023,08:00 AM - 09:00 PM,Off Site,ACER,101,LAB,22,0
Supervised Field Placement II,HUS-251-001,M,2023 Summer Full,5/30/2023 - 8/7/2023,09:30 AM - 10:30 AM,Off Site,,,SOM,22,0
Personal & Professional Dev II,HUS-270-001,M,2023 Summer Full,5/30/2023 - 8/7/2023,10:40 AM - 12:10 PM,Off Site,,,SOM,28,0
First Year Experience Seminar,IDS-109-W30,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
First Year Experience Seminar,IDS-109-W31,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
First Year Experience Seminar,IDS-109-W32,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Fund. of Industrial Technology,IMT-106-001,M,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 09:45 PM,Thornley,920,825,LEC,15,0
Fund. of Industrial Technology,IMT-106-001,W,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 08:15 PM,Thornley,920,827A,LAB,15,0
Pumps,IMT-124-001,M,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 06:55 PM,Thornley,920,829,LEC,15,0
Pumps,IMT-124-001,W,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 09:30 PM,Thornley,920,827A,LAB,15,0
Pumps,IMT-124-001,M,2023 Summer Full,5/30/2023 - 8/7/2023,07:00 PM - 09:45 PM,Thornley,920,827A,LAB,15,0
Preventive Maintenance,IMT-160-001,T,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 07:30 PM,Thornley,920,829,LEC,15,0
Preventive Maintenance,IMT-160-001,TH,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 07:30 PM,Thornley,920,829,LEC,15,0
Preventive Maintenance,IMT-160-001,T,2023 Summer Full,5/30/2023 - 8/7/2023,07:31 PM - 09:35 PM,Thornley,920,827A,LAB,15,0
Preventive Maintenance,IMT-160-001,TH,2023 Summer Full,5/30/2023 - 8/7/2023,07:31 PM - 09:35 PM,Thornley,920,831,LAB,15,0
Problem Solving-Mechanical App,IMT-163-001,T,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 09:00 PM,Thornley,920,831,LEC,15,0
Problem Solving-Mech App - Lab,IMT-163L-001,TH,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 10:15 PM,Thornley,920,815,LAB,15,0
Network Fundamentals,IST-166-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,10:00 AM - 12:00 PM,Thornley,920,605,HYB,24,0
Network Fundamentals,IST-166-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,28,0
Network Fundamentals,IST-166-W02,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,28,0
Network Fundamentals,IST-166-W03,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,28,0
LINUX Essentials,IST-190-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,10:00 AM - 12:00 PM,Thornley,920,601,HYB,24,0
LINUX Essentials,IST-190-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,28,0
LINUX Essentials,IST-190-W02,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,28,0
LINUX System Administration,IST-191-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,28,0
LINUX System Administration,IST-191-W02,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,28,0
LINUX Network Applications,IST-192-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,28,0
Cloud Essentials,IST-198-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,28,0
Cisco Router Configuration,IST-202-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,28,0
Cisco Advanced Routing,IST-205-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,28,0
Cisco Remote Access,IST-206-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,28,0
Datum and JavaScript,IST-239-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,25,0
Network Management,IST-250-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,28,0
LAN Service and Support,IST-253-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,28,0
Network Design,IST-260-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,28,0
Computer Forensics,IST-268-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,28,0
Computer Forensics,IST-268-W02,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,28,0
Fund of Network Security I,IST-291-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,28,0
Fund of Network Security II,IST-292-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,28,0
IT and Data Assurance I,IST-293-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,28,0
IT and Data Assurance II,IST-294-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,28,0
Civil Litigation I,LEG-201-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,08:00 AM - 10:20 AM,Thornley,500,203,LEC,30,0
Civil Litigation I,LEG-201-002,W,2023 Summer Full,5/30/2023 - 8/7/2023,05:45 PM - 10:30 PM,Off Site,,,SOM,30,0
Family Law,LEG-213-001,,2023 Summer Full,5/30/2023 - 8/7/2023,08:00 AM - 10:20 AM,Thornley,500,203,LEC,30,0
Family Law,LEG-213-002,T,2023 Summer Full,5/30/2023 - 8/7/2023,05:45 PM - 10:30 PM,Off Site,,,SOM,30,0
Law Office Management,LEG-232-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,10:30 AM - 12:50 PM,Thornley,920,503,LEC,24,0
Law Office Management,LEG-232-002,M,2023 Summer Full,5/30/2023 - 8/7/2023,05:45 PM - 10:30 PM,Off Site,,,SOM,24,0
Claims Investigation,LEG-240-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,10:30 AM - 12:50 PM,Thornley,500,203,LEC,30,0
Claims Investigation,LEG-240-002,TH,2023 Summer Full,5/30/2023 - 8/7/2023,05:45 PM - 10:30 PM,Off Site,,,SOM,30,0
Audio Techniques I,MAP-101-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,01:00 PM - 02:23 PM,Thornley,950,256,LEC,15,0
Audio Techniques I,MAP-101-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,02:24 PM - 04:40 PM,Thornley,950,256,LAB,15,0
Radio Production I,MAP-104-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,8,0
Editing I,MAP-110-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,01:00 PM - 02:50 PM,Thornley,950,256,HYB,15,0
Media Graphics I,MAP-112-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,01:00 PM - 02:50 PM,Thornley,950,260,HYB,15,0
Image Production I,MAP-120-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 10:23 AM,Thornley,950,251,LEC,16,0
Image Production I,MAP-120-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,10:24 AM - 12:40 PM,Thornley,950,251,LAB,16,0
Lighting Fundamentals,MAP-130-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 10:23 AM,Thornley,950,257,LEC,18,0
Lighting Fundamentals,MAP-130-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,10:24 AM - 12:40 PM,Thornley,950,257,LAB,18,0
Writing for Media Production,MAP-140-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,03:00 PM - 04:50 PM,Thornley,,,HYB,15,0
Animation Workflow,MAP-193-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 10:50 AM,Thornley,920,740A,HYB,20,0
Gaming Animation,MAP-194-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,01:15 PM - 03:05 PM,Thornley,920,740A,HYB,15,0
Radio Production II,MAP-204-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,8,0
Radio Production III,MAP-205-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,8,0
Editing II,MAP-210-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,03:00 PM - 04:50 PM,Thornley,950,260,HYB,15,0
SCWE Media Arts Prod. I,MAP-271-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,15,0
SCWE Media Arts Prod. II,MAP-272-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,15,0
SCWE Media Arts Prod. III,MAP-273-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,15,0
Media Arts Exit Portfolio,MAP-280-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,20,0
Developmental Mathematics,MAT-033-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 11:20 AM,Thornley,,,ISP,20,0
Developmental Mathematics,MAT-033-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Beginning Algebra,MAT-101-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,11:45 AM - 02:05 PM,Thornley,,,LEC,30,0
Beginning Algebra,MAT-101-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Beginning Algebra,MAT-101-W02,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Beginning Algebra,MAT-101-W03,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Intermediate Algebra,MAT-102-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,11:45 AM - 02:05 PM,Thornley,,,LEC,30,0
Intermediate Algebra,MAT-102-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Intermediate Algebra,MAT-102-W02,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Intermediate Algebra,MAT-102-W03,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
College Algebra,MAT-110-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,11:45 AM - 02:05 PM,Thornley,,,LEC,30,0
College Algebra,MAT-110-002,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 08:20 PM,Thornley,,,SOM,35,0
College Algebra,MAT-110-MP1,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,08:30 PM - 10:50 PM,Mt. Pleasant,,,LEC,35,0
College Algebra,MAT-110-P01,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,11:45 AM - 02:05 PM,Palmer,,,LEC,30,0
College Algebra,MAT-110-W02,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
College Algebra,MAT-110-W03,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
College Trigonometry,MAT-111-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Precalculus,MAT-112-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Analytical Foundation for Calc,MAT-115-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 12:05 PM,Thornley,,,LEC,30,0
Analytical Foundation for Calc,MAT-115-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Probability and Statistics,MAT-120-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 11:20 AM,Thornley,,,LEC,30,0
Probability and Statistics,MAT-120-002,,2023 Summer Full,5/30/2023 - 8/7/2023,,Thornley,,,LEC,30,0
Probability and Statistics,MAT-120-003,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 08:20 PM,Thornley,,,SOM,35,0
Probability and Statistics,MAT-120-B01,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,11:45 AM - 02:05 PM,Berkeley,,,LEC,30,0
Probability and Statistics,MAT-120-D01,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,11:45 AM - 02:05 PM,Dorchester,,,LEC,30,0
Probability and Statistics,MAT-120-MP1,M W,2023 Summer Full,5/30/2023 - 8/7/2023,11:10 AM - 01:30 PM,Mt. Pleasant,,,LEC,35,0
Probability and Statistics,MAT-120-P01,M W,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 11:20 AM,Palmer,,,LEC,30,0
Probability and Statistics,MAT-120-W02,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Probability and Statistics,MAT-120-W03,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Probability and Statistics,MAT-120-W04,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Probability and Statistics,MAT-120-W05,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Probability and Statistics,MAT-120-W06,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Contemporary College Math,MAT-123-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Elementary Calculus,MAT-130-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Elementary Calculus,MAT-130-W02,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Analytic Geometry & Calculus I,MAT-140-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 09:05 PM,Thornley,,,SOM,35,0
Analytic Geometry & Calculus I,MAT-140-W02,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Analytic Geometry Calculus II,MAT-141-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 12:05 PM,Thornley,,,LEC,30,0
Analytic Geometry Calculus II,MAT-141-002,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,06:30 PM - 09:35 PM,Thornley,,,SOM,35,0
Contemporary Mathematics,MAT-155-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Contemporary Mathematics,MAT-155-W02,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Contemporary Mathematics,MAT-155-W03,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Alg Geo & Trig I,MAT-170-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 11:20 AM,Thornley,,,LEC,30,0
Analytic Geometry & Calc III,MAT-240-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 09:05 PM,Thornley,,,SOM,35,0
Differential Equations,MAT-242-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 12:05 PM,Thornley,,,LEC,30,0
Medical Assisting Introduction,MED-103-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,08:30 AM - 10:45 AM,Thornley,,,LEC,30,0
Admin Skills Med Office I-Lab,MED-131L-001,TH,2023 Summer Full,5/30/2023 - 8/7/2023,11:15 AM - 01:25 PM,Thornley,630,223,LAB,10,0
Admin Skills Med Office I-Lab,MED-131L-002,T,2023 Summer Full,5/30/2023 - 8/7/2023,10:00 AM - 12:10 PM,Thornley,630,223,LAB,10,0
Admin Skills Med Office I-Lab,MED-131L-003,W,2023 Summer Full,5/30/2023 - 8/7/2023,11:15 AM - 01:25 PM,Thornley,630,223,LAB,10,0
Admin Skill of Med Office I,MED-131-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Med Office Clinic Skills I-Lab,MED-141L-001,T,2023 Summer Full,5/30/2023 - 8/7/2023,10:00 AM - 12:10 PM,Thornley,630,236,LAB,10,0
Med Office Clinic Skills I-Lab,MED-141L-002,TH,2023 Summer Full,5/30/2023 - 8/7/2023,11:15 AM - 01:25 PM,Thornley,630,236,LAB,10,0
Med Office Clinic Skills I-Lab,MED-141L-003,M,2023 Summer Full,5/30/2023 - 8/7/2023,11:15 AM - 01:25 PM,Thornley,630,236,LAB,10,0
Med. Office Clinical Skills I,MED-141-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Applied Thermal Principles,MET-233-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,20,0
Principles of Management,MGT-101-001,M,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 07:30 PM,Thornley,200,156,HYB,35,0
Principles of Management,MGT-101-W03,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Human Resource Management,MGT-201-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Employee Selection & Retention,MGT-210-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Production Management,MGT-235-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Management Decision Making,MGT-240-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Managerial Communication,MGT-270-001,M,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 07:30 PM,Thornley,200,126,HYB,35,0
Managerial Communication,MGT-270-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Marketing,MKT-101-001,W,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 07:30 PM,Thornley,200,127,HYB,35,0
Marketing,MKT-101-W02,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Customer Service Principles,MKT-130-W02,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Marketing Management,MKT-260-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Intro Topics in Med. Microbio,MLT-103-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 11:00 AM,Off Site,,,SOM,20,0
Clinic Exp. Urinalysis/Fluids,MLT-107-Z01,M,2023 Summer Full,5/30/2023 - 8/7/2023,08:00 AM - 01:00 PM,Off Site,HOSP,ML101,LAB,8,0
Clinic Exp. Urinalysis/Fluids,MLT-107-Z02,W,2023 Summer Full,5/30/2023 - 8/7/2023,08:00 AM - 01:00 PM,Off Site,HOSP,ML102,LAB,8,0
Clinic Exp. Urinalysis/Fluids,MLT-107-Z03,F,2023 Summer Full,5/30/2023 - 8/7/2023,08:00 AM - 01:00 PM,Off Site,HOSP,101,LAB,8,0
Immunology,MLT-115-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,01:30 PM - 03:00 PM,Off Site,,,SOM,20,0
Immunology-Lab,MLT-115L-001,M,2023 Summer Full,5/30/2023 - 8/7/2023,12:40 PM - 03:10 PM,Thornley,920,793B,LAB,8,0
Immunology-Lab,MLT-115L-002,W,2023 Summer Full,5/30/2023 - 8/7/2023,12:40 PM - 03:10 PM,Thornley,920,793B,LAB,6,0
Immunology-Lab,MLT-115L-003,F,2023 Summer Full,5/30/2023 - 8/7/2023,12:40 PM - 03:10 PM,Thornley,920,793B,LAB,6,0
Clin. Chem & Instrumentation,MLT-135-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,11:30 AM - 01:00 PM,Off Site,,,SOM,20,0
Clin Chem & Intrumentation-Lab,MLT-135L-001,M,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 11:40 AM,Thornley,920,793B,LAB,8,0
Clin Chem & Intrumentation-Lab,MLT-135L-002,W,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 11:40 AM,Thornley,920,793B,LAB,8,0
Clin Chem & Intrumentation-Lab,MLT-135L-003,F,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 11:40 PM,Thornley,920,793B,LAB,8,0
Innovations in Machining Techn,MTT-175-001,M,2023 Summer Full,5/30/2023 - 8/7/2023,12:00 PM - 12:59 PM,Thornley,1000,234,HYB,15,0
Innov in Machi Techn - Lab,MTT-175L-001,T,2023 Summer Full,5/30/2023 - 8/7/2023,12:00 PM - 01:29 PM,Thornley,1000,258E,LAB,15,0
Innov in Machi Techn - Lab,MTT-175L-001,M,2023 Summer Full,5/30/2023 - 8/7/2023,01:00 PM - 03:55 PM,Thornley,1000,258E,LAB,15,0
Innovations in Machining Techn,MTT-175-002,M,2023 Summer Full,5/30/2023 - 8/7/2023,05:30 PM - 06:29 PM,Thornley,1000,234,HYB,15,0
Innov in Machi Techn - Lab,MTT-175L-002,T,2023 Summer Full,5/30/2023 - 8/7/2023,05:30 PM - 06:59 PM,Thornley,1000,258E,LAB,15,0
Innov in Machi Techn - Lab,MTT-175L-002,M,2023 Summer Full,5/30/2023 - 8/7/2023,06:30 PM - 09:25 PM,Thornley,1000,258E,LAB,15,0
CNC Operations,MTT-251-001,W,2023 Summer Full,5/30/2023 - 8/7/2023,12:00 PM - 01:29 PM,Thornley,1000,258E,LAB,15,0
CNC Operations,MTT-251-001,T,2023 Summer Full,5/30/2023 - 8/7/2023,01:30 PM - 02:29 PM,Thornley,1000,234,HYB,15,0
CNC Operations,MTT-251-001,T,2023 Summer Full,5/30/2023 - 8/7/2023,02:30 PM - 03:29 PM,Thornley,1000,258E,LAB,15,0
CNC Operations,MTT-251-002,W,2023 Summer Full,5/30/2023 - 8/7/2023,05:30 PM - 06:59 PM,Thornley,1000,258E,LAB,15,0
CNC Operations,MTT-251-002,T,2023 Summer Full,5/30/2023 - 8/7/2023,07:00 PM - 07:59 PM,Thornley,1000,234,HYB,15,0
CNC Operations,MTT-251-002,T,2023 Summer Full,5/30/2023 - 8/7/2023,08:00 PM - 08:59 PM,Thornley,1000,258E,LAB,15,0
CNC Programming and Operation,MTT-253-001,W,2023 Summer Full,5/30/2023 - 8/7/2023,01:30 PM - 02:29 PM,Thornley,1000,234,HYB,15,0
CNC Programming and Ops - Lab,MTT-253L-001,TH,2023 Summer Full,5/30/2023 - 8/7/2023,12:00 PM - 03:29 PM,Thornley,1000,258E,LAB,15,0
CNC Programming and Ops - Lab,MTT-253L-001,W,2023 Summer Full,5/30/2023 - 8/7/2023,02:30 PM - 03:29 PM,Thornley,1000,258E,LAB,15,0
CNC Programming and Operation,MTT-253-002,W,2023 Summer Full,5/30/2023 - 8/7/2023,07:00 PM - 07:59 PM,Thornley,1000,234,HYB,15,0
CNC Programming and Ops - Lab,MTT-253L-002,TH,2023 Summer Full,5/30/2023 - 8/7/2023,05:30 PM - 08:59 PM,Thornley,1000,258E,LAB,15,0
CNC Programming and Ops - Lab,MTT-253L-002,W,2023 Summer Full,5/30/2023 - 8/7/2023,08:00 PM - 08:59 PM,Thornley,1000,258E,LAB,15,0
Music Appreciation,MUS-105-W02,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Pharmacology for Nurses,NUR-105-001,M,2023 Summer Full,5/30/2023 - 8/7/2023,08:30 AM - 12:45 PM,Thornley,970,336,HYB,20,0
Basic Concepts of Pharmacology,NUR-161-001,M,2023 Summer Full,5/30/2023 - 8/7/2023,08:30 AM - 12:45 PM,Thornley,970,333,HYB,20,0
Transition Nursing,NUR-201-001,T,2023 Summer Full,5/30/2023 - 8/7/2023,10:00 AM - 01:00 PM,Thornley,970,107,HYB,30,0
Patient-Centered Nur. Care II,NUR-205-001,T,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 11:15 AM,Thornley,970,106,HYB,50,0
Patient-Cntrd Nursing II -Sem,NUR-205S-001,T,2023 Summer Full,5/30/2023 - 8/7/2023,12:00 PM - 02:15 PM,Thornley,970,247,HYB,25,0
Patient-Cent. Nur. II Clinical,NUR-205C-Z01,W,2023 Summer Full,5/30/2023 - 8/7/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,8,0
Patient-Cent. Nur. II Clinical,NUR-205C-Z02,TH,2023 Summer Full,5/30/2023 - 8/7/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,8,0
Clinical Skills Application,NUR-206-Z15,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,HOSP,111,LAB,8,0
Clinical Skills Application,NUR-206-Z31,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,HOSP,111,LAB,8,0
Clinical Skills Application,NUR-206-Z33,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,HOSP,111,LAB,8,0
